x,y,elevation,conv_k3,mrrtf_t42,mrvbf_t42,aspect,easterness,fishersK_k3,fishersK_k5,fishersK_k7,fishersK_k9,geomorphons,grass_aspect,grass_pcurve,grass_slope,grass_tcurve,northerness,northerness_slope,slope,stdDev_k3,stdDev_k5,stdDev_k7,stdDev_k9,topoRoughIdx_k3,topoRoughIdx_k5,topoRoughIdx_k7,topoRoughIdx_k9,topoWetIdx,vector_strength_k3,vector_strength_k5,vector_strength_k7,vector_strength_k9
4347826,966183,-172.05850195312496,-2.45995807647705,0.052052964822077,0.167449515923774,335.464721679688,-0.482153445482254,0.0038515171036124,0.0065343785099685,0.0086265271529555,0.0103409346193075,6,331.173858642578,0.0002067886962322,16.8157482147217,0.0076079876162111,0.87608677148819,14.7320547103882,16.7810802459717,1.23351407051086,2.15377855300903,2.87794923782349,3.35267353057861,1.52155685424805,4.63876247406006,8.28259181976318,11.2404193878174,6.43478345870972,8.96918773651123,24.8431739807129,48.5859260559082,80.172721862793
4830917,966183,-147.68301367187496,2.92840099334717,0.0319298013748991,1.67785464866312,292.410247802734,-0.923378527164459,0.0062606865540146,0.0195807982236147,0.0298267342150211,0.0354916043579578,6,292.574890136719,-0.0003158838080707,4.68231773376465,-0.0012871365761384,0.383890688419342,1.79749822616577,4.76807260513306,0.333299309015274,0.594947934150696,0.902582287788391,1.44526326656342,0.111088424921036,0.353963047266006,0.81465482711792,2.08878588676453,8.64961051940918,8.94991493225098,24.5300617218018,47.5683174133301,78.1606750488281
289855,990338,-91.12857031249996,-68.2974319458008,2.9824462303908,0.0008715628468571,94.6989364624023,-0.877308666706085,0.613466501235962,0.726608395576477,0.777187526226044,0.80329954624176,3,298.680603027344,0.0136754354462028,3.10344338417053,0.0112411985173821,0.479926526546478,1.48942482471466,1.07989621162415,0.255762726068497,1.0992306470871,2.45523691177368,3.83317089080811,0.0654145628213882,1.20830810070038,6.02818822860718,14.6932001113892,3.68346047401428,4.0922679901123,7.56139850616455,11.6949996948242,16.7360382080078
772946,990338,-248.19641088867195,0.191445395350456,0.0012822340050603,0.0166730265408378,55.5395088195801,0.846039354801178,0.0002576897677499,0.0010884839575737,0.0024446616880595,0.0040160533972084,6,57.7834663391113,-0.0045348471030592,26.7851715087891,-0.0005340240895748,0.533120453357697,14.2797222137451,25.5609378814697,2.06532859802246,3.80562615394592,5.81786823272705,7.99190044403076,4.26558256149292,14.4827899932861,33.8475875854492,63.870475769043,6.05559730529785,8.99793815612793,24.973876953125,48.8826560974121,80.6787185668945
1256038,990338,-265.73748754882797,1.43834948539734,0.0006170426315439,0.0080881331442318,346.109954833984,-0.178706631064415,0.0004237189132254,0.0010665698209777,0.0016777087002992,0.0022228208836168,6,349.70556640625,-0.00132580276113,25.884105682373,-0.0012599296169355,0.983902394771576,25.4674339294434,27.2540893554688,1.98456561565399,3.34145665168762,4.56795501708984,5.65633678436279,3.93850064277649,11.1653318405151,20.8662109375,31.9941482543945,6.61763668060303,8.99661064147949,24.974401473999,48.9194717407227,80.8221740722656
1739130,990338,-276.07269262695297,-1.80331897735596,4.0744552339822e-05,0.0001492225148995,63.628978729248,0.870287239551544,0.0008140203426592,0.0021699033677578,0.004163643810898,0.0057469387538731,6,60.4920387268066,-0.0003380324633326,34.2772064208984,0.0056246086023747,0.492544502019882,16.8830490112305,33.9579238891602,2.7849223613739,4.70423603057861,6.5399808883667,8.36331081390381,7.75579214096069,22.1298351287842,42.7713508605957,69.9449691772461,4.84894704818726,8.99348831176758,24.9479217529297,48.8001441955566,80.5402450561523
2222222,990338,-351.72860693359394,4.66929483413696,0.0566783705762089,0.69137453860349,343.996368408203,-0.0455179288983345,0.0252150055021048,0.12601475417614,0.229225471615791,0.294019788503647,6,357.39111328125,-0.0043170368298888,5.35367202758789,-0.0019702839199453,0.998963534832001,5.34812307357788,9.75961971282959,0.391586899757385,0.493981152772903,0.841522574424744,1.7917286157608,0.153340294957161,0.244017377495766,0.708160221576691,3.21029162406921,8.00649356842041,8.79827976226807,21.9756469726562,37.9971771240234,57.4784164428711
2705314,990338,-356.73770117187496,-0.009126903489232,0.0021264793792662,0.0901257407543424,224.469451904297,-0.701089680194855,0.0003555146395228,0.0018802911508828,0.0042665307410061,0.0302480012178421,6,224.514495849609,0.0004228251927997,22.7299385070801,-0.0010622307891026,-0.713073074817657,-16.2081069946289,22.8253116607666,1.70935070514679,2.91481423377991,3.83517217636108,4.36678838729858,2.92187976837158,8.49614238739014,14.7085466384888,19.0688419342041,5.75893306732178,8.99715614318848,24.9548721313477,48.7952079772949,78.5801620483398
3188405,990338,-297.858215087891,3.40243124961853,0.0013102684445141,0.0170318227960986,270.108673095703,-0.993245899677277,0.0088415201753377,0.0229872912168503,0.0356638580560684,0.051291711628437,6,263.337066650391,-0.00226969900541,23.4117031097412,-0.0068881642073392,-0.116028197109699,-2.71641778945923,25.6890029907227,1.77198159694672,2.68939995765686,3.69831514358521,4.57693481445312,3.1399188041687,7.2328724861145,13.6775350570679,20.9483318328857,6.07422351837158,8.92926788330078,24.4483051300049,47.2881355285645,76.8966598510742
3671497,990338,-227.31359838867195,2.16225862503052,0.0033514041992905,0.135174568984663,294.515563964844,-0.947660088539124,0.0009221030049957,0.0024078637361526,0.0038431405555456,0.0051701632328331,6,288.619445800781,0.001685333205387,21.7711868286133,-0.0022065846715122,0.319280952215195,6.9511251449585,21.4999732971191,1.63100337982178,2.89843440055847,4.25395488739014,5.69189071655273,2.66017174720764,8.40092182159424,18.096134185791,32.3976211547852,6.02579975128174,8.9926233291626,24.942211151123,48.8155288696289,80.5863876342773
4154589,990338,-165.477325195312,-55.3073997497559,2.98188806843556,0.0013106906680663,151.587936401367,-0.470247358083725,0.343481570482254,0.543692111968994,0.647158026695251,0.697980463504791,5,331.949645996094,0.0275850109755993,8.05786800384521,0.0074516590684652,0.882534682750702,7.11134767532349,2.40047693252563,0.608807981014252,1.98784303665161,3.2377827167511,4.4706506729126,0.370647132396698,3.95151996612549,10.4832372665405,19.9867172241211,3.33621001243591,6.25214767456055,11.9513902664185,17.9364147186279,25.161563873291
4637681,990338,-159.452911132812,3.86170840263367,0.0453353331036426,0.385432784394604,284.707550048828,-0.990769565105438,0.003789183916524,0.0085655711591243,0.0188184324651957,0.0494659803807735,6,277.790832519531,0.0001206451415782,12.7634286880493,-0.0042675347067415,0.135557055473328,1.73017275333405,12.9158506393433,0.924743294715881,1.59837198257446,2.18829369544983,2.90494179725647,0.855150163173676,2.55479288101196,4.78862953186035,8.43868637084961,8.11106872558594,8.96968650817871,24.7944259643555,48.0967140197754,77.042724609375
96618,1014492,-134.60012792968791,0.839030802249908,0.0264150957792176,0.263796133954676,285.145141601562,-0.957278907299042,0.0008834413602016,0.0020828775595873,0.0047505307011306,0.0083346543833613,6,286.808044433594,-0.0065320199355483,15.3358583450317,-0.0010313678067177,0.289166212081909,4.43461179733276,16.5263156890869,1.11946046352386,1.83679234981537,2.61399960517883,3.21085238456726,1.25319170951843,3.37380599975586,6.83299446105957,10.3095731735229,6.2345232963562,8.99293231964111,24.9500102996826,48.77197265625,80.3332290649414
579710,1014492,-166.30029272460894,0.164033576846123,1.14765996706012e-09,1.51567205453063e-08,87.5184860229492,0.998688936233521,0.000409428612329,0.0010706463363021,0.0015965369530022,0.0026766851078718,6,87.0657806396484,-0.001134947524406,52.2017974853516,0.0014845496043562,0.0511894077062607,2.67217898368835,51.9858016967773,5.25089168548584,8.60094261169434,11.4758853912354,14.2115926742554,27.5718631744385,73.976203918457,131.695938110352,201.969360351562,3.97153544425964,8.99672412872314,24.9743041992188,48.9233665466309,80.7858657836914
1062801,1014492,-273.326385253906,2.18576192855835,0.0409959617864881,0.360844007589512,44.2582931518555,0.703391134738922,0.0005063217831775,0.0029447239357978,0.0133638912811875,0.0261911991983652,6,44.6997146606445,0.0006212717853486,14.2762575149536,1.12380766950082e-05,0.710802972316742,10.1476058959961,13.6608247756958,1.03947913646698,1.92321634292603,2.8113431930542,3.71193313598633,1.08051693439484,3.6987612247467,7.90365123748779,13.7784481048584,8.58999443054199,8.99594974517822,24.9293270111084,48.3585319519043,78.9047012329102
1545893,1014492,-252.49328588867195,0.477577209472656,0.0016807035215457,0.0217502064556173,328.751617431641,-0.533754169940948,0.0003360182745382,0.0017114963848143,0.0040187924169004,0.0060026845894753,6,327.740539550781,0.0010862421477213,26.6140213012695,-0.0012647438561543,0.845639705657959,22.5058727264404,24.9505043029785,2.04248476028442,3.58057022094727,5.1419563293457,6.66928195953369,4.17174434661865,12.8204832077026,26.4397163391113,44.4793243408203,5.71446084976196,8.99731159210205,24.9589233398438,48.8070983886719,80.5197830200195
2028985,1014492,-320.79901098632797,3.73310351371765,2.94663302656817e-05,0.015026608333819,93.0891189575195,0.991173505783081,0.002098943805322,0.0064668646082282,0.0134706711396575,0.0215588118880987,6,97.6181945800781,0.0009661135263741,28.2514038085938,-0.0061878333799541,-0.132571145892143,-3.74532103538513,29.3309879302979,2.19605541229248,3.49265694618225,4.31923198699951,4.94279813766479,4.82265949249268,12.1986522674561,18.6557636260986,24.4312515258789,6.22867059707642,8.98320865631104,24.8447952270508,48.3534088134766,79.2752914428711
2512077,1014492,-349.21429418945297,-11.3263025283813,0.830087797037129,0.217894466093243,348.973724365234,-0.342918902635574,0.0009833119111135,0.0151004791259766,0.0474839843809605,0.0723346397280693,6,339.945190429688,0.0029689050279557,7.43973016738892,-0.0016973407473415,0.939365029335022,6.98862218856812,6.10661745071411,0.528503119945526,0.972655713558197,1.42564785480499,1.82571363449097,0.279315561056137,0.946059107780457,2.03247165679932,3.33323049545288,5.80750560760498,8.99213314056396,24.6375885009766,46.7207679748535,75.2132263183594
2995169,1014492,-332.70559667968797,-0.538906753063202,1.90650492570832e-05,0.0002517264486311,220.787521362305,-0.669664025306702,0.0003787145542446,0.0013509687269106,0.0030010568443685,0.0061822654679417,6,222.041137695312,-0.002026024274528,33.6491394042969,0.0020806132815778,-0.742664217948914,-24.99001121521,33.9465217590332,2.7198281288147,4.70784330368042,6.63974809646606,8.32116031646729,7.39746522903442,22.1637897491455,44.086254119873,69.2417068481445,4.72292995452881,8.99697017669678,24.9675769805908,48.8559494018555,80.5054168701172
3478260,1014492,-272.67449926757797,0.471430033445358,0.0110148279963588,0.128227990069269,298.398132324219,-0.871173620223999,0.0006060436135157,0.002599281258881,0.0043917559087276,0.0052559091709554,6,299.404693603516,-0.0060252286493778,18.4608860015869,-0.001149499323219,0.490975111722946,9.06383609771729,19.9401569366455,1.36126518249512,1.80530142784119,1.86180520057678,1.79314231872559,1.85304272174835,3.25911331176758,3.4663188457489,3.21535921096802,6.54340124130249,8.99515151977539,24.9376163482666,48.7891960144043,80.5795288085938
3961352,1014492,-197.62750219726598,0.391964584589005,0.0031259934499208,0.039766434113246,303.003601074219,-0.835558831691742,3.79537777916994e-05,0.0001919382048072,0.0005514618242159,0.0009584093349985,6,303.325927734375,-0.0004047413531225,23.245096206665,-0.0004036675381939,0.549400985240936,12.7708787918091,23.5080089569092,1.75218605995178,2.8742561340332,3.84274172782898,4.80516481399536,3.07015609741211,8.26134872436523,14.7666635513306,23.0896110534668,5.01894187927246,8.99969673156738,24.9953937530518,48.9735298156738,80.9233245849609
4444444,1014492,-181.38821386718797,1.1266348361969,0.0400550601442788,0.355623154402364,86.4891967773438,0.998449921607971,0.0039875977672636,0.0254540964961052,0.0948100388050079,0.189485222101212,6,93.1906127929688,-0.0133889764547348,21.9834232330322,-0.0023659395519644,-0.0556579232215881,-1.22355163097382,14.1074056625366,1.66673421859741,3.50189089775085,5.20095682144165,6.49097347259521,2.77800297737122,12.2632398605347,27.0499534606934,42.1327323913574,5.02052450180054,8.96809959411621,24.3891010284424,44.4491195678711,65.841178894043
4927536,1014492,-152.30319189453098,-1.29954695701599,0.113087171458726,0.323975472184564,311.473724365234,-0.661501944065094,0.0012282986426726,0.0068743471056222,0.0173959583044052,0.0277530327439308,6,318.585479736328,0.0044402796775102,10.4690055847168,-0.0011940035037696,0.749943435192108,7.85116195678711,8.68918323516846,0.763111650943756,1.91229391098022,3.03176069259644,4.00452995300293,0.582339465618134,3.65686798095703,9.19157314300537,16.0362606048584,8.26161098480225,8.99017333984375,24.8350162506104,48.1649932861328,78.7797546386719
386473,1038647,-107.86880468749996,-0.169803306460381,0.0002423035853751,0.0031905767314908,267.186889648438,-0.998952627182007,4.20511651100242e-06,9.03238033060916e-05,0.0008484839927405,0.0032600699923932,6,267.377410888672,4.18628624174744e-05,29.5868740081787,6.77796779200435e-05,-0.0457568317651749,-1.35380160808563,29.0587425231934,2.31810283660889,4.01685810089111,5.52499341964722,6.77218675613403,5.37360048294067,16.1351509094238,30.5255508422852,45.8625183105469,4.56688594818115,8.99996662139893,24.9978313446045,48.9592742919922,80.7391967773438
869565,1038647,-226.22619604492195,2.08943367004395,4.93693328440514e-08,2.29476424240538e-06,63.2752342224121,0.92082816362381,0.0005638703587464,0.0017527419840917,0.0044075469486415,0.0072298306040465,6,67.0474548339844,-9.515476267552e-05,45.1439781188965,-0.0062349140644073,0.389968603849411,17.6047344207764,43.8925132751465,4.1044602394104,7.18109750747681,10.3975133895874,13.6530246734619,16.8465938568115,51.5681648254395,108.108283996582,186.405075073242,4.90337705612183,8.9954891204834,24.9579334259033,48.7884368896484,80.4216156005859
1352657,1038647,-278.45761083984394,-0.532987236976624,0.0084432252660339,0.10108807082779,350.858001708984,-0.138886168599129,0.0014040555106475,0.004987773951143,0.0096071548759937,0.0149869807064533,6,352.0166015625,-0.0051178140565753,19.7451629638672,-0.000833380210679,0.990308344364166,19.5538005828857,20.7955360412598,1.46290719509125,2.14556384086609,2.80200362205505,3.39724135398865,2.14009761810303,4.60344362258911,7.85122442245483,11.5412483215332,6.8202600479126,8.98876762390137,24.8802928924561,48.5388565063477,79.8010406494141
1835748,1038647,-253.22698950195297,-5.87801265716553,0.000113254063549,0.000414700694388,59.3517265319824,0.689717471599579,0.0321799516677856,0.0562667287886143,0.079514741897583,0.103106275200844,5,43.6077461242676,0.016592800617218,27.5647678375244,0.03377590700984,0.724078595638275,19.9590587615967,32.3238945007324,2.14782881736755,3.47007966041565,4.80353736877441,6.04730653762817,4.61316919326782,12.0414524078369,23.0739707946777,36.5699157714844,3.16388463973999,8.74256038665771,23.6495990753174,45.183292388916,72.7514953613281
2318840,1038647,-346.85598730468797,1.20647978782654,0.0142670767063259,0.16047312556222,126.20915222168,0.774335026741028,0.0003310788597445,0.0022064293734729,0.004497401881963,0.0104478914290667,6,129.255218505859,-0.0023690406233072,20.5887985229492,0.0009252514573745,-0.632775843143463,-13.028094291687,19.141674041748,1.53529322147369,3.17112159729004,5.01295709609985,6.52734184265137,2.3571252822876,10.0560131072998,25.1297378540039,42.6061935424805,6.44628143310547,8.99735164642334,24.9470462799072,48.7841262817383,80.1641693115234
2801932,1038647,-359.80749487304695,33.5381660461426,0.0043931942170661,2.29594970038239,138.169570922852,0.877608597278595,0.0794961154460907,0.254750937223434,0.392825096845627,0.506288290023804,7,118.644775390625,0.0034275504294782,6.99072647094727,-9.21813407330774e-05,-0.479377835988998,-3.35119938850403,9.00174236297607,0.511993169784546,0.873809695243835,1.22631847858429,1.54845058917999,0.262136995792389,0.763543367385864,1.50385713577271,2.39769911766052,6.19708299636841,8.3640308380127,18.8859786987305,30.1443958282471,40.4969367980957
3285024,1038647,-305.34759497070297,-3.22354292869568,0.0004837722672935,0.0063514937816044,198.119552612305,-0.352650314569473,0.0030634168069809,0.0096036624163389,0.0175868924707174,0.0270419996231794,6,200.649505615234,0.0096396412700414,25.7673683166504,0.0037810134235769,-0.93575519323349,-24.1119480133057,27.7734279632568,1.96576070785522,3.09652709960938,4.1628212928772,5.23654127120972,3.86421513557434,9.58847999572754,17.3290824890137,27.421365737915,4.17211723327637,8.97549247741699,24.7695121765137,48.1558303833008,78.8366394042969
3768115,1038647,-251.34359716796894,-0.138642460107803,0.0011737875816839,0.0152828051231148,285.86669921875,-0.950139880180359,0.000454543653177,0.0014569028280675,0.0026406603865325,0.0031399428844451,6,288.169189453125,-0.0055372826755046,24.6447257995605,-0.0008015919011086,0.311824023723602,7.68481779098511,25.7396354675293,1.87283194065094,3.19606804847717,4.62077140808105,5.80758047103882,3.50749921798706,10.2148513793945,21.3515281677246,33.7279891967773,6.14288187026978,8.99636363983154,24.9650344848633,48.8732490539551,80.7488021850586
4251207,1038647,-180.15051245117195,0.893368780612946,0.001460409812669,0.018949287534017,324.465148925781,-0.592020750045776,0.000894330558367,0.002321874955669,0.0040578665211796,0.0067870756611228,6,323.699462890625,-0.0050632883794605,25.1290245056152,-0.0015180244809016,0.805922746658325,20.2520523071289,25.3315029144287,1.91304445266724,2.94509959220886,3.90750217437744,4.89249181747437,3.65973901748657,8.67361164093018,15.268572807312,23.9364738464355,4.59027671813965,8.99284553527832,24.9442749023438,48.8052215576172,80.45703125
4734299,1038647,-179.04779028320297,0.551510214805603,0.0470514727248005,0.394699738426508,317.453552246094,-0.752715706825256,0.003426652867347,0.0073850587941706,0.0107867270708084,0.0133701730519533,6,311.173828125,0.0030470464844256,12.6870193481445,-0.0010554703185334,0.658345699310303,8.35244464874268,12.4007339477539,0.925532579421997,1.70162236690521,2.34780979156494,2.71458578109741,0.856610536575317,2.89551854133606,5.51221084594727,7.36897659301758,8.96946907043457,8.9725866317749,24.8227577209473,48.4822387695312,79.9303894042969
193236,1062801,-148.26608251953098,-7.24257040023804,0.0628359901208603,0.497803263028417,287.125091552734,-0.808403551578522,0.0204659029841423,0.039518266916275,0.0544189661741257,0.060648750513792,6,306.059753417969,0.012549459002912,9.3936767578125,0.003260402707383,0.588628649711609,5.52938747406006,5.90993547439575,0.699087679386139,1.73377978801727,2.68900442123413,3.93957614898682,0.488723605871201,3.00599241256714,7.23074436187744,15.5202608108521,6.51286363601685,8.83627319335938,24.0515613555908,46.3878898620605,76.1481018066406
676328,1062801,-92.68167089843791,-32.6897735595703,2.979492265209,0.0526488606247744,327.624725341797,-0.972638487815857,0.0845604315400124,0.42799711227417,0.565790474414825,0.64632248878479,6,283.433929443359,0.0076747625134885,4.42676687240601,-0.0049628973938524,0.232323914766312,1.02844381332397,3.50403070449829,0.324470311403275,1.15774393081665,2.33775281906128,3.54231858253479,0.105280973017216,1.34037113189697,5.465087890625,12.548020362854,5.04996824264526,8.32351684570312,14.7280693054199,21.8420581817627,29.2942028045654
1159420,1062801,-256.74661230468797,1.19502019882202,0.0009566714704186,0.0124885669266546,46.009464263916,0.72798764705658,0.0005278731114231,0.001860533026047,0.003682778449729,0.0057291011326015,6,46.7179565429688,-0.0024294736795127,27.6906833648682,-0.0006967842346057,0.685590207576752,18.9844627380371,26.3508930206299,2.13813638687134,3.72405076026917,5.45085000991821,7.42575120925903,4.57162761688232,13.8685550689697,29.7117671966553,55.1417808532715,5.84946203231812,8.99577713012695,24.9553470611572,48.8232269287109,80.5416717529297
1642512,1062801,-279.82571386718797,3.51917433738708,0.0022240787645276,0.0285962377973736,349.645751953125,-0.125058650970459,0.0005382127128541,0.0023418511264026,0.0050049186684191,0.0078035504557192,6,352.815856933594,0.0006363068823702,23.4420566558838,-0.0012255762703716,0.992149353027344,23.258020401001,24.373363494873,1.76918268203735,3.02146768569946,3.92530131340027,4.53990983963013,3.13000726699829,9.1292667388916,15.4079914093018,20.6107807159424,6.87721395492554,8.99569416046143,24.9437961578369,48.759765625,80.3757171630859
2125603,1062801,-285.065398925781,0.237898275256157,0.0005151034478296,0.0233947846298468,67.1449966430664,0.91846364736557,0.0010751786176115,0.0024341091047972,0.003912849817425,0.0052529396489262,6,66.7024993896484,-0.0131109170615673,25.7135906219482,0.0002409446024103,0.395505428314209,10.169864654541,25.9722728729248,1.97775757312775,3.56096291542053,5.07719278335571,6.59052133560181,3.91152501106262,12.6804571151733,25.7778854370117,43.4349708557129,5.37635374069214,8.99139881134033,24.9415817260742,48.812183380127,80.5797653198242
2608695,1062801,-353.65368627929695,10.57177734375,0.0047977863926141,2.94824833049456,79.6185073852539,0.97880619764328,0.0140347415581346,0.0609888136386871,0.130089610815048,0.212783172726631,6,101.817138671875,-0.0081649851053953,6.57169198989868,-0.001897822599858,-0.204788848757744,-1.3458092212677,3.14165067672729,0.476222664117813,1.25168418884277,2.33505964279175,3.67838621139526,0.22678804397583,1.56671345233917,5.4525032043457,13.5305252075195,7.54246854782104,8.88772201538086,23.5362682342529,42.7556991577148,63.9773445129395
3091787,1062801,-349.58410620117195,-0.0598372630774975,0.0586527514457028,0.61252053463228,213.262710571289,-0.638733148574829,0.0019119185162708,0.003451797645539,0.0065332450903952,0.0107862809672952,6,219.697418212891,0.0067045907489955,7.54906892776489,0.0021749234292656,-0.769428312778473,-5.80846738815308,8.04789638519287,0.554776251316071,1.13569748401642,1.86741197109222,2.72921919822693,0.307776659727097,1.28980875015259,3.48722767829895,7.44863796234131,6.15378570556641,8.98470497131348,24.9171562194824,48.6864051818848,80.1371002197266
3574879,1062801,-296.28988623046894,2.36837863922119,0.0173835922633753,0.451246935427146,251.790252685547,-0.845729649066925,0.0212645698338747,0.0715612173080444,0.119584329426289,0.151034325361252,6,237.750198364258,0.0015761258546263,9.73746395111084,-0.0001908319682115,-0.533611595630646,-5.19602346420288,14.9959831237793,0.704808115959167,1.14099764823914,1.78993582725525,2.25642228126526,0.496754497289658,1.30187559127808,3.20387029647827,5.09144163131714,9.52146339416504,8.82988357543945,23.2825317382812,43.259952545166,68.9172515869141
4057971,1062801,-230.86520361328098,-0.433790117502213,0.0103330171354383,0.121179761191377,281.641296386719,-0.983335733413696,7.40864561521448e-05,0.000908545742277,0.0025300865527242,0.0037883850745856,6,280.474548339844,0.0018040885915979,20.5059394836426,0.0001113587641157,0.181798726320267,3.72795367240906,20.1139755249023,1.52672827243805,2.87402105331421,4.51813793182373,6.23784637451172,2.33089923858643,8.25999736785889,20.4135704040527,38.9107284545898,5.82247114181519,8.99940776824951,24.9781951904297,48.8785552978516,80.6969299316406
4541062,1062801,-170.69949316406195,5.62217426300049,0.037433342036586,0.339320757228778,306.314147949219,-0.851706206798553,0.0022351425141096,0.010243434458971,0.026084192097187,0.0488862097263336,6,301.602264404297,-0.0007636044756509,13.8318719863892,-0.0024026753380894,0.524019539356232,7.24817180633545,14.5447311401367,1.00647342205048,1.84918034076691,3.06611275672913,4.36453771591187,1.01298880577087,3.41946768760681,9.401047706604,19.0491886138916,5.33557891845703,8.98211860656738,24.7541580200195,47.7479591369629,77.0891036987305
0,1086956,-166.35830664062496,4.60148620605469,0.0105348220967978,0.331054358980667,254.194183349609,-0.884284675121307,0.0031645416747778,0.0115161957219243,0.026699636131525,0.0522148311138153,6,242.163619995117,0.0050705913454294,19.5436496734619,-0.0081456368789076,-0.466948211193085,-9.12587261199951,18.1131610870361,1.44956505298615,2.59110617637634,3.88225221633911,5.10784912109375,2.10123872756958,6.71383142471313,15.0718832015991,26.0901222229004,4.93801689147949,8.97468376159668,24.723611831665,47.7184181213379,76.8228149414062
483091,1086956,-144.41842626953098,0.131119653582573,0.056910581380508,0.455879147791695,308.958435058594,-0.590071439743042,0.0142380781471729,0.0341600626707077,0.0686138421297073,0.105194456875324,6,323.837921142578,0.0083620529621839,10.861499786377,0.005031980574131,0.807351052761078,8.76904296875,9.12255668640137,0.787414371967316,1.39274597167969,1.97719752788544,2.69881677627563,0.620021343231201,1.93974137306213,3.90930986404419,7.28361177444458,6.57660675048828,8.88609504699707,24.1801586151123,45.7065353393555,72.5844421386719
966183,1086956,-137.81741308593791,0.233883649110794,6.08838938154221e-08,8.04070394155865e-07,62.5310096740723,0.930408120155334,0.003810497932136,0.0068473578430712,0.0086050862446427,0.0084313303232193,6,68.4985198974609,-0.0047106752172112,49.7746047973633,-0.0056696059182286,0.366525262594223,18.2436504364014,44.7727127075195,4.82949733734131,9.05072593688965,12.9939393997192,16.1167602539062,23.3240432739258,81.915641784668,168.842468261719,259.749938964844,3.98931074142456,8.96951580047607,24.8356628417969,48.5869560241699,80.3254928588867
1449275,1086956,-273.861388916016,-1.40120303630829,0.0216308492451228,0.225998113428553,38.4291191101074,0.562449812889099,0.0008190918597392,0.0023679544683545,0.0039911805652082,0.0058624953962862,6,34.2253875732422,-2.69531574303983e-05,18.0758609771729,0.002147271996364,0.826831459999084,14.9456901550293,17.5334281921387,1.33252859115601,2.37185525894165,3.48559331893921,4.71343469619751,1.7756325006485,5.62569808959961,12.1493606567383,22.2164649963379,6.84616899490356,8.99344730377197,24.9431686401367,48.808422088623,80.5309982299805
1932367,1086956,-273.552795166016,3.8343722820282,0.0005529500063066,0.0072536459196344,329.269927978516,-0.500434458255768,0.0020099428948015,0.005781041458249,0.0092921201139688,0.0108853839337826,6,329.971252441406,0.0002047470479737,27.4871997833252,-0.0053599211387336,0.86577445268631,23.7977142333984,27.3670997619629,2.12388586997986,3.51144981384277,4.66340303421021,5.70992231369019,4.51089096069336,12.3302803039551,21.7473278045654,32.603214263916,6.56507539749146,8.98392009735107,24.861255645752,48.5539779663086,80.1291656494141
2415458,1086956,-306.82189916992195,5.26185178756714,0.0306382277673228,0.294491123178914,93.4919967651367,0.989316403865814,0.0057919356040656,0.0112611940130591,0.016435669735074,0.0207737050950527,6,98.3826904296875,0.0015202745562419,15.6633977890015,-0.0087770512327551,-0.14578415453434,-2.28347516059875,15.5931692123413,1.14268362522125,1.81241941452026,2.40246248245239,2.97562026977539,1.30572581291199,3.28486442565918,5.77182626724243,8.85431575775146,6.70003223419189,8.95366477966309,24.7297306060791,48.2110862731934,79.3381042480469
2898550,1086956,-354.02319311523394,-0.764257431030273,0.0599140087878856,0.553123726409852,358.999298095703,-0.04261364787817,0.0019346597837284,0.0065064765512943,0.0239385012537241,0.0509721040725708,6,357.557678222656,0.0002673736889846,7.47846031188965,0.0016419377643615,0.999091625213623,7.47166728973389,7.60409307479858,0.53480327129364,0.779857039451599,0.812637805938721,0.858196675777435,0.286014497280121,0.608176946640015,0.660380244255066,0.736501574516296,6.44059753417969,8.98452281951904,24.8438453674316,47.8509521484375,76.922233581543
3381642,1086956,-333.75790380859394,-5.397789478302,2.58462893859557e-05,9.4662993596728e-05,236.678405761719,-0.900890231132507,0.0040979902260005,0.0075338259339332,0.0125166280195117,0.0179466251283884,6,244.275329589844,-0.0049241832457482,32.6983299255371,0.0146526908501983,-0.434047043323517,-14.1926126480103,34.8162803649902,2.61985754966736,4.30050039291382,5.56670331954956,6.22826242446899,6.86365413665771,18.4943027496338,30.9881858825684,38.7912559509277,4.12844181060791,8.96721649169922,24.8191890716553,48.3992004394531,79.5642700195312
3864734,1086956,-280.16848730468797,3.04959893226624,0.062183353359029,1.75957288156156,286.185516357422,-0.974595069885254,0.0007640026160515,0.0016937378095462,0.0048928204923868,0.0118260597810149,6,282.942565917969,1.55246780195739e-05,2.78114724159241,-0.0005853646434843,0.223974213004112,0.622905254364014,2.78292393684387,0.198366075754166,0.474593460559845,1.14643907546997,2.02287721633911,0.0393491014838219,0.22523894906044,1.31432247161865,4.09203195571899,9.56637001037598,8.99388790130615,24.9593505859375,48.7651443481445,80.0539169311523
4347826,1086956,-213.47869848632797,0.20949986577034,0.0256875969903186,0.0880645770820284,296.678680419922,-0.891263663768768,1.24482739920495e-05,0.0001470377028454,0.0006620810599997,0.0016794390976429,6,296.967529296875,-0.0013873183634132,19.2884731292725,0.0004127342836,0.453485488891602,8.74704265594482,19.5130348205566,1.42741131782532,2.33206820487976,3.19383764266968,4.13782167434692,2.0375030040741,5.43854236602783,10.2005987167358,17.1215705871582,5.70675611495972,8.99990081787109,24.9964714050293,48.9682197570801,80.8656463623047
